smiles,value,assay,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2CC(=O)O)cc1,7.54,CHEMBL659609,13.446802629797343,-3.8795066288265097,13.446802629797343,0.06833134919188955,0.4954284284402346,561.0850000000004,535.8850000000002,560.0954895799999,194,0,0.3049886141496633,-0.48117290179629024,0.48117290179629024,0.3049886141496633,1.1081081081081081,1.864864864864865,2.5405405405405403,35.49569300996629,10.055720250413811,2.3794784576572647,-2.397321322129783,2.3347106001161118,-2.5650348882757283,7.91007018557735,-0.1380415811779867,1.3633858868571025,1503.0120327169047,26.319261998449893,20.002315303118113,22.39123741099202,17.629067424415016,11.713290305633015,14.347814688370608,9.065102336277505,12.750090314217193,6.618838697301454,10.266103208881393,4.695619003922756,7.993280115021034,-2.989999999999999,251154979.1067721,25.650860652228697,10.051043247838342,5.084929467064425,223.1693696470624,14.906346856541662,10.044798963279348,0.0,0.0,15.930470882759089,5.969305287951849,14.581479100779312,8.417796984328938,4.305215991296234,11.336785877934737,29.800041095617345,35.71805955677284,54.0761538199319,19.007418857986544,23.113398747313283,60.75926585556935,0.0,14.105035452997189,4.992404732635669,16.67184162959605,39.77145401224006,64.6804728448282,0.0,0.0,0.0,0.0,0.0,22.937725768167255,91.1547594766155,14.817828337479405,0.0,22.342261790391824,57.732520457850626,5.022633313741326,10.086144130933896,0.0,110.59000000000002,22.034437270507397,23.113398747313283,0.0,36.171449747537324,10.586084805438322,45.91151409814805,9.205125722146711,36.39820241076966,24.080315850450887,4.992404732635669,11.600939890232516,29.07659150823282,7.16734101259803,33.01598257665597,10.794229620948101,1.3168998970842274,-0.5608035182911737,13.04014734002277,-0.3616387165390593,1.6240027401522683,-1.9183080164195132,0.32,37,1,9,0,2,2,2,1,3,7,1,12,6,0,1,1,5,3.2367000000000017,143.14709999999985,1,0,0,0,0,0,0,0,1,1,2,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C#CCN(C)C(=O)CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,7.72,CHEMBL659609,13.709403574436493,-3.874296300868164,13.709403574436493,0.01548360734628118,0.3825895620464034,612.177,581.937,611.1427741200001,214,0,0.2537053786181759,-0.35762772059176634,0.35762772059176634,0.2537053786181759,1.146341463414634,1.9024390243902438,2.5853658536585367,35.495693207636954,10.048642414082682,2.3833845020430147,-2.4048459134970743,2.3357183699644626,-2.5708896228671057,7.910075967438041,-0.13026673912746617,1.3973208035781337,1662.3081159815642,29.310825830012607,22.786772353494285,25.17569446136819,19.57775582939876,13.118960192337896,15.753484575075488,10.125288811293089,13.810276789232775,7.3730507119693325,11.020315223549275,5.07656301930925,8.374224130407539,-3.429999999999999,1715253126.0339236,29.075759419105147,11.818446151370079,5.968712432337334,248.5939634145155,14.699729192551434,10.044798963279348,0.0,5.907179729351506,15.930470882759089,0.0,14.581479100779312,8.417796984328938,4.305215991296234,17.760135773554996,35.720475414472986,35.71805955677284,67.5446474255351,19.13135364097311,18.00687135247258,60.69714029696901,0.0,19.004945183847667,4.992404732635669,16.671841629596052,53.36388240082982,64.6804728448282,0.0,12.343784214475903,0.0,0.0,0.0,22.937725768167255,104.47844464261469,14.817828337479405,12.343784214475903,22.34226179039182,57.732520457850626,5.022633313741326,10.086144130933896,0.0,93.6,16.065131982555545,18.00687135247258,0.0,48.623385882801394,10.586084805438322,45.91151409814804,9.205125722146711,48.345784124297325,19.18040611960041,15.812748782341792,18.024289785852773,29.74110303239237,7.253190588324239,36.305903510193325,1.3138955671238577,1.381335830682075,2.8014029789217405,13.439388717871376,5.330299723202688,1.93206870632936,-0.3041442105965835,0.3448275862068966,41,0,9,0,2,2,2,1,3,7,0,12,7,0,1,1,5,3.2437000000000022,161.98129999999964,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
N=C(c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)cc1)N1CCCC1,7.08,CHEMBL659609,13.132767346551896,-3.7053705598690105,13.132767346551896,0.12553940723049406,0.424160428231028,500.02400000000034,473.8160000000003,499.14448837200007,178,0,0.2581521155543015,-0.35660120153591374,0.35660120153591374,0.2581521155543015,0.8529411764705882,1.5,2.176470588235294,35.49569248926024,10.092009959706035,2.3131901458743487,-2.333964947633211,2.2498278893432015,-2.5009984577313418,7.886422654583504,0.06975380026271727,1.2321390743851317,1338.6904376439777,23.871668241257183,18.62825482437394,20.200680351320116,16.324536971774705,11.344469583685978,13.162497385495845,8.681559084691669,11.02435172994173,6.529330563754511,8.585138256782043,4.563032821437874,6.180592094636983,-2.8799999999999994,81540638.52492826,22.889721514520996,9.051521265786038,4.30674975700147,203.2074973444335,14.783797982648164,10.86157976442651,0.0,0.0,15.930470882759089,0.0,10.203820789863343,8.417796984328938,4.305215991296234,0.0,23.733674027155736,49.23984565662168,66.32099966469181,0.0,13.212334168400758,44.26995549082993,5.409283605791522,19.089013973944397,0.0,17.86760322452126,39.26853843547545,64.6804728448282,0.0,0.0,0.0,0.0,0.0,11.600939890232516,78.51814890885757,10.023291153407584,5.409283605791522,28.763083413317833,53.55689652636212,5.022633313741326,10.902924932081056,0.0,100.56999999999998,10.023291153407584,13.212334168400758,0.0,24.0226525198459,35.027918120637004,36.88083176383896,4.305215991296234,41.29811214162014,12.13273413692322,9.883888251797686,17.01022349602404,27.671858819270646,6.016952742351814,19.685266771466775,9.764807593022097,2.0498228186411867,0.36678140545439564,13.91656617607752,2.2128553481217232,2.881569996573969,-3.7053705598690105,0.3333333333333333,34,2,8,0,2,2,2,1,3,4,2,10,4,0,2,2,5,3.389170000000002,132.04869999999997,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CN(C)C(=O)CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,8.15,CHEMBL659609,13.632759419920802,-3.8317281424319503,13.632759419920802,0.02030572790538554,0.44137790518085945,588.1550000000001,557.9150000000002,587.1427741200001,206,0,0.2537053785981886,-0.35762772059176634,0.35762772059176634,0.2537053785981886,1.0769230769230769,1.8205128205128205,2.4871794871794872,35.49569310737933,10.049730346218253,2.3816996985934766,-2.4039716893140426,2.3354429387058837,-2.5698012403808974,7.910073097170398,-0.12962048610743787,1.3873324303608965,1551.8550504003438,27.896612267639515,22.00231530311811,24.39123741099202,18.539751026937974,12.60771749663293,15.242241879370521,9.95952952727742,13.644517505217104,7.117640649153343,10.764905160733285,4.878193189757807,8.175854300856091,-2.9899999999999993,626350984.1175379,27.572125089822265,10.879359418052681,5.536334625038316,236.86485379386303,14.699729192551434,10.044798963279348,0.0,5.907179729351506,15.930470882759089,0.0,14.581479100779312,8.417796984328938,4.305215991296234,11.336785877934737,29.800041095617345,35.71805955677284,74.59231940821229,12.586597235060536,18.00687135247258,60.69714029696901,0.0,19.004945183847667,4.992404732635669,16.671841629596052,53.86679797759444,64.6804728448282,0.0,0.0,0.0,0.0,0.0,22.937725768167255,104.98136021937931,14.817828337479405,0.0,22.34226179039182,57.732520457850626,5.022633313741326,10.086144130933896,0.0,93.6,16.065131982555545,18.00687135247258,0.0,42.07862947688883,10.586084805438322,45.91151409814804,9.205125722146711,55.39345610697451,19.18040611960041,9.892314463486148,11.600939890232516,29.648376105042672,7.258600984480712,36.00848904317378,1.3410205700393205,1.4226062416055067,0.4910562981790324,13.603855635094702,0.02030572790538554,1.9500687597553759,1.4500650791679666,0.37037037037037035,39,0,9,0,2,2,2,1,3,7,0,12,6,0,1,1,5,3.240300000000002,154.2052999999997,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2CC(=O)O)cc1,7.39,CHEMBL659609,13.405135963130677,-3.953580702900583,13.405135963130677,0.005553805366839137,0.49173754358554733,544.0330000000004,517.8250000000004,543.134317612,194,0,0.30498861416546996,-0.4811729017962701,0.4811729017962701,0.30498861416546996,1.1081081081081081,1.864864864864865,2.5405405405405403,35.49569266235852,10.055719107090937,2.3790810795038735,-2.3972985353457226,2.2682674912744463,-2.566095188068088,7.886444711619708,-0.13804176773667667,1.3633858868571023,1501.4023922424678,26.319261998449893,20.09406701265425,21.66649253960043,17.629067424415016,11.805042015169152,13.623069816979019,9.182679804527503,11.525472449777562,6.741071878509878,8.763376584202343,4.81554709141666,6.479426060251122,-3.4099999999999993,251154979.1067721,25.24841229077173,9.805945049401528,4.9375185116686575,218.7381667976652,19.89032537748887,10.86157976442651,0.0,0.0,15.930470882759089,5.969305287951849,14.581479100779312,8.417796984328938,4.305215991296234,0.0,23.733674027155736,36.39820241076966,60.27915883554386,19.007418857986544,23.113398747313283,50.23926077878178,0.0,19.089013973944397,4.992404732635669,17.488622430743213,39.77145401224006,64.6804728448282,0.0,0.0,0.0,0.0,0.0,11.600939890232516,96.1387379975627,14.817828337479405,0.0,22.342261790391824,58.54930125899779,5.022633313741326,10.902924932081056,0.0,126.38000000000001,22.034437270507397,23.113398747313283,0.0,36.988230548684484,21.489009737519382,24.488584089279414,15.27149279060832,30.33183534230805,24.080315850450887,9.976383253582878,11.600939890232516,28.04030967013658,6.027868511073067,35.88813980361736,10.637158325869327,1.9263384212057422,-0.5855816248000492,12.751242253807078,-0.3752441587159301,1.5462249623744908,-1.9953450534565498,0.32,37,2,10,0,2,2,2,1,3,6,2,12,6,0,1,1,5,2.5032999999999994,139.62079999999992,1,0,0,0,0,1,1,0,1,1,2,1,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CN(C)C(=N)c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)cc1,7.7,CHEMBL659609,13.07877641684668,-3.705335338679943,13.07877641684668,0.11895588493268594,0.4491159738815641,473.98600000000016,449.7940000000003,473.128838308,168,0,0.2581521155543015,-0.36272468428005916,0.36272468428005916,0.2581521155543015,1.0,1.625,2.25,35.495692382682655,10.094518226181842,2.311942219329969,-2.3338547890082317,2.24828896890172,-2.5009831933181483,7.886420416367639,0.069754278469609,1.4347203368061479,1276.6435173371244,23.043241116510995,17.799827699627752,19.372253226573932,15.162740929226231,10.106441242652222,11.92446904446209,7.881831335238263,10.224623980488323,5.554254063453978,7.610061756481509,3.6979198502166364,5.315479123415744,-2.879999999999999,17258618.17097143,22.31880460725579,8.57191726172161,4.232240517433518,191.48344426916952,14.783797982648164,10.86157976442651,0.0,0.0,15.930470882759089,0.0,10.203820789863343,8.417796984328938,4.305215991296234,0.0,23.733674027155736,36.39820241076966,67.32683081822105,0.0,13.212334168400758,44.26995549082993,5.409283605791522,19.089013973944397,0.0,5.025959978669241,40.27436958900468,64.6804728448282,0.0,0.0,0.0,0.0,0.0,11.600939890232516,79.52398006238678,10.023291153407584,5.409283605791522,15.921440167465814,53.55689652636212,5.022633313741326,10.902924932081056,0.0,100.57,10.023291153407584,13.212334168400758,0.0,24.0226525198459,35.027918120637004,10.949675706161791,4.305215991296234,72.42609997474823,0.0,4.9839785209472085,17.01022349602404,27.551015355652453,6.001127103693765,19.167207357886532,9.406654637399551,1.9433133361717285,0.21509673467250234,13.657338286404684,0.0,1.041552000166119,-0.12219370093622262,0.2727272727272727,32,2,8,0,1,1,2,1,3,4,2,10,4,0,1,1,4,2.8549700000000007,124.9287,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2CC(N)=O)cc1,7.75,CHEMBL659609,13.436385963130677,-3.9127643763699704,13.436385963130677,0.025696194633160863,0.4907899432822856,543.0490000000003,515.8330000000003,542.150302024,194,0,0.25816249007643904,-0.36961090903956384,0.36961090903956384,0.25816249007643904,1.1081081081081081,1.864864864864865,2.5405405405405403,35.495692656631824,10.053069233568616,2.376262340785147,-2.399081108287512,2.2676820352110223,-2.5694521086472264,7.88644510895644,-0.11884984666098002,1.3633858868571023,1501.1118981870145,26.319261998449893,20.22420368634392,21.7966292132901,17.629067424415016,11.870110352013986,13.688138153823854,9.255254104031247,11.598046749281306,6.767635915790109,8.789940621482573,4.846210500936289,6.510089469770752,-3.4099999999999993,251154979.1067721,25.24841229077173,9.805945049401528,4.9375185116686575,219.28382374248193,20.51746545981035,10.86157976442651,0.0,5.907179729351506,15.930470882759089,0.0,14.581479100779312,8.417796984328938,4.305215991296234,0.0,23.733674027155736,36.39820241076966,66.69998045846987,12.586597235060536,18.00687135247258,50.177135220181434,0.0,19.089013973944397,10.726072209797854,17.488622430743213,39.77145401224006,64.6804728448282,0.0,0.0,5.733667477162185,0.0,0.0,11.600939890232516,90.97008504412165,14.817828337479405,0.0,22.342261790391824,58.54930125899779,5.022633313741326,10.902924932081056,0.0,132.17000000000002,21.97231171190705,18.00687135247258,0.0,36.988230548684484,21.489009737519382,24.488584089279414,15.27149279060832,30.33183534230805,19.18040611960041,14.876292984433356,17.3346073673947,28.158365225692137,6.039702830599694,36.28364748817266,1.1989952537953763,7.483585248845302,-0.013497143624658814,13.05976306800971,-0.15302193649370777,1.7462654835139129,-1.9426944073993098,0.32,37,3,10,0,2,2,2,1,3,6,2,12,6,0,1,1,5,1.9039999999999995,141.17939999999993,0,0,0,0,0,1,1,0,0,0,2,2,0,0,1,4,1,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
N=C(c1ccc(CN2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2=O)cc1)N1CCCC1,6.62,CHEMBL659609,13.129502040429447,-3.830341270375437,13.129502040429447,0.05745928629323038,0.41530124210992286,500.0240000000003,473.8160000000003,499.144488372,178,0,0.25856531033992786,-0.3566012040898391,0.3566012040898391,0.25856531033992786,1.0,1.7352941176470589,2.4411764705882355,35.49569248925915,10.098193241824557,2.334571755474647,-2.330560232232675,2.2517482090038063,-2.5124786429397425,7.886687533457217,-0.13422746957585246,1.2346077544133989,1346.6904376439777,23.871668241257186,18.62825482437394,20.200680351320116,16.3077002193691,11.301576364872526,13.119604166682393,8.758732389892467,11.10152503514253,6.482638287425706,8.484971239491763,4.52590641833651,6.101856374389503,-2.8799999999999994,75424393.72129777,22.889721514520996,9.051521265786038,4.427010654886215,203.2074973444335,14.783797982648164,10.86157976442651,0.0,5.907179729351506,10.023291153407584,0.0,10.203820789863343,8.417796984328938,4.305215991296234,0.0,35.866408164078955,42.67056301139546,54.21279176708225,6.544756405912575,13.212334168400758,44.26995549082993,5.409283605791522,19.089013973944397,0.0,24.412359630433837,32.72378202956288,64.6804728448282,0.0,0.0,0.0,0.0,0.0,11.600939890232516,71.97339250294499,21.36258474339198,5.409283605791522,23.968546229246012,53.55689652636212,5.022633313741326,10.902924932081056,0.0,100.56999999999998,10.023291153407584,13.212334168400758,0.0,24.022652519845895,34.850690843404806,37.05805904107116,4.305215991296234,29.165378004696915,24.26546827384644,9.883888251797686,17.01022349602404,27.479865244062786,6.009662385402366,19.492816452442234,9.66100097308813,2.497068451462216,0.30653996603095623,14.394001516694228,2.247826864633644,2.6026705276699897,-3.830341270375437,0.3333333333333333,34,2,8,0,2,2,2,1,3,4,2,10,5,0,2,2,5,3.275570000000002,131.5622,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4[nH]3)CC2)cc1,6.23,CHEMBL659609,13.121222981271266,-3.691939546437997,13.121222981271266,0.09669701355442606,0.6149341061899346,485.99700000000024,461.80500000000023,485.128838308,172,0,0.25815211359677426,-0.35762772059176634,0.35762772059176634,0.25815211359677426,1.0,1.7272727272727273,2.393939393939394,35.495692438971666,10.094518139637646,2.31299711268467,-2.333844383200341,2.2484089912891143,-2.5009829395602785,7.8864218574099505,0.06975450394510477,1.2551449961238437,1342.1788820082918,23.16456146007064,18.161254857500804,19.733680384446984,15.824536971774707,10.765289976935918,12.583317778745785,8.265680069521958,10.60847271477202,6.152081740997843,8.207889434025375,4.270891130950479,5.880010797873712,-2.879999999999999,46915423.57039125,21.939143248640406,8.476434086519744,4.117743638583503,197.05252671663223,14.783797982648164,10.86157976442651,0.0,0.0,15.930470882759089,0.0,9.786941916707491,8.417796984328938,4.305215991296234,0.0,29.800041095617345,30.33183534230805,66.82391524145643,6.544756405912575,13.212334168400758,44.26995549082993,0.0,19.089013973944397,4.992404732635669,5.025959978669241,46.316210418152636,64.6804728448282,0.0,0.0,0.0,0.0,0.0,11.600939890232516,85.56582089153476,10.023291153407584,0.0,15.921440167465814,58.54930125899779,5.022633313741326,10.902924932081056,0.0,89.08000000000001,10.023291153407584,13.212334168400758,0.0,24.0226525198459,29.192298334879734,29.87480830374421,4.305215991296234,29.165378004696915,31.313140256523628,14.876292984433356,11.600939890232516,27.659381854565908,6.009806868407694,24.224999695917052,1.4552145208231746,2.2490599820523025,0.8404038019438548,14.279647087376055,0.0,2.8311604720356565,-1.6885631720105811,0.30434782608695654,33,1,8,0,2,2,2,1,3,5,1,10,4,0,1,1,5,2.660000000000001,128.447,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2)cc1,8.05,CHEMBL659609,13.162889647937934,-3.6178654723639236,13.162889647937934,0.08628034688775954,0.5478687538210858,503.04900000000026,479.86500000000024,502.090010276,172,0,0.2534409951589426,-0.35762772059176634,0.35762772059176634,0.2534409951589426,1.0,1.7272727272727273,2.393939393939394,35.495692786082444,10.094518320551728,2.3141943317598996,-2.333743623658702,2.3267594856473424,-2.4992476944794517,7.910046596595595,0.06977414455115039,1.2551449961238437,1343.7885224827287,23.16456146007064,18.069503147964667,20.458425255838574,15.824536971774707,10.673538267399781,13.308062650137375,8.148102601271962,11.83309057921165,6.028121397942445,9.708888896857452,4.15518284659451,7.406524262057434,-2.4599999999999986,46915423.57039125,22.338054603995474,8.71642287225757,4.257780418572863,201.48372956602944,9.799819461700956,10.044798963279348,0.0,0.0,15.930470882759089,0.0,9.786941916707491,8.417796984328938,4.305215991296234,11.336785877934737,29.800041095617345,35.71805955677284,60.620910225844476,6.544756405912575,13.212334168400758,54.789960567617506,0.0,14.105035452997189,4.992404732635669,4.2091791775220795,46.316210418152636,64.6804728448282,0.0,0.0,0.0,0.0,0.0,22.937725768167255,80.58184237058755,10.023291153407584,0.0,15.921440167465814,57.732520457850626,5.022633313741326,10.086144130933896,0.0,73.29,10.023291153407584,13.212334168400758,0.0,18.996692541176657,27.88477679478555,34.57472822021331,15.64200186923097,23.099010936235306,37.37950732498524,9.892314463486148,11.600939890232516,28.9260702024883,7.256580301107595,21.29609656843497,1.436763696560384,1.5877566147713018,0.8547652417860637,14.520481185937426,0.0,2.9274567683319526,-1.6115261349735448,0.30434782608695654,33,0,7,0,2,2,2,1,3,6,0,10,4,0,1,1,5,3.3934000000000024,131.97329999999997,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4s3)CC2)cc1,6.57,CHEMBL659609,13.162889647937934,-3.6178654723639236,13.162889647937934,0.08628034688775954,0.5478687538210858,503.04900000000026,479.8650000000003,502.090010276,172,0,0.2534409951589426,-0.35762772059176634,0.35762772059176634,0.2534409951589426,1.0,1.7272727272727273,2.393939393939394,35.49569276308904,10.094518319433115,2.31419068440815,-2.3337432834892775,2.3257668851933153,-2.4992479132719705,7.9100425618567085,0.06977415203954776,1.2551449961238437,1343.7885224827285,23.16456146007064,18.069503147964667,20.458425255838574,15.824536971774707,10.673538267399781,13.308062650137375,8.148102601271962,11.83309057921165,6.024345503055938,9.723344635261144,4.164408115852577,7.3005694488754225,-2.4599999999999986,46915423.57039125,22.338054603995474,8.71642287225757,4.257780418572863,201.48372956602944,9.799819461700956,10.044798963279348,0.0,0.0,15.930470882759089,0.0,9.786941916707491,8.417796984328938,4.305215991296234,11.336785877934737,23.733674027155736,41.78442662523445,60.620910225844476,6.544756405912575,13.212334168400758,54.789960567617506,0.0,14.105035452997189,4.992404732635669,4.2091791775220795,46.316210418152636,64.6804728448282,0.0,0.0,0.0,0.0,0.0,22.937725768167255,80.58184237058755,10.023291153407584,0.0,15.921440167465814,57.732520457850626,5.022633313741326,10.086144130933896,0.0,73.29,10.023291153407584,13.212334168400758,0.0,18.996692541176657,27.88477679478555,34.57472822021331,15.64200186923097,23.099010936235306,37.37950732498524,9.892314463486148,11.600939890232516,28.964866498784595,7.2748827702434,21.29609656843497,1.3942174002640881,1.5877566147713018,0.8547652417860637,14.505928716801623,0.0,2.9274567683319526,-1.6115261349735448,0.30434782608695654,33,0,7,0,2,2,2,1,3,6,0,10,4,0,1,1,5,3.3934000000000024,131.97329999999997,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
